Kind,Name,AltCountLineCode,CountInput,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots
Static Function,"combineSeparateSamples8bits",85,0,85,11,6,0,0,2,2,0,51,12,8,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateSamplesBytes",52,2,52,9,6,0,0,2,2,0,34,13,7,0,6,2,2,2,1,1,0,1,0
Static Function,"combineSeparateTileSamples16bits",94,0,94,14,6,0,0,2,2,0,57,14,10,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateTileSamples24bits",106,0,106,14,6,0,0,2,2,0,69,14,10,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateTileSamples32bits",115,0,115,15,6,0,0,2,2,0,74,15,11,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateTileSamples8bits",86,0,86,12,6,0,0,2,2,0,51,12,8,0,4,2,2,2,1,1,0,1,0
Static Function,"combineSeparateTileSamplesBytes",56,2,52,10,6,2,2,2,2,0,34,13,7,0,6,2,2,2,1,1,0,1,0
Static Function,"compresscontig",11,0,11,2,0,0,0,0,1,0,5,4,4,0,0,1,1,1,1,0,0,0,0
Static Function,"compresspalette",12,0,12,3,0,0,0,0,1,0,6,5,5,0,0,1,1,1,1,0,0,0,0
Static Function,"compresssep",9,0,9,3,0,0,0,0,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"computeInputPixelOffsets",240,0,240,5,23,0,0,2,47,2,122,33,7,0,26,11,11,11,9,13,11,2,11
Static Function,"computeOutputPixelOffsets",193,0,193,8,21,0,0,2,57,2,95,32,11,0,21,11,11,11,6,10,7,2,7
Function,"copyFaxFile",61,0,61,10,3,0,0,1,3,0,37,13,9,0,4,3,3,3,3,2,2,1,2
Static Function,"correlation",87,0,87,2,2,0,0,1,1,0,72,8,7,0,1,1,1,1,1,0,0,0,0
Static Function,"cpContigBufToSeparateBuf",19,0,19,4,0,0,0,0,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"cpImage",28,0,28,8,5,0,0,1,4,1,10,12,8,0,4,4,4,4,1,2,0,3,0
Static Function,"cpSeparateBufToContigBuf",18,0,18,4,0,0,0,0,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTag",54,0,54,10,0,0,0,0,1,0,27,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTag",54,0,54,10,0,0,0,0,1,0,27,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTag",54,0,54,10,0,0,0,0,1,0,27,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTag",54,0,54,10,0,0,0,0,1,0,27,10,10,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTags",7,0,7,3,0,0,0,0,1,0,4,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"cpTags",7,0,7,3,0,0,0,0,1,0,4,3,3,0,0,1,1,1,1,0,0,0,0
Static Function,"createCroppedImage",103,0,103,14,11,0,0,2,60,2,41,30,14,1,15,10,10,10,6,7,5,3,5
Static Function,"createImageSection",37,0,37,8,6,0,0,2,8,1,17,15,7,1,7,5,5,5,1,3,0,3,0
Static Function,"create_colorcell",73,0,73,5,6,0,0,1,4,1,50,17,10,1,9,4,4,4,1,0,0,3,0
Function,"create_image_striped",57,0,57,10,12,0,0,1,512,3,24,29,7,2,20,10,10,10,10,18,18,1,18
File,"custom_dir.c_main.c",135,,135,19,33,0,0,,,,76,77,20,1,56,,,,,,,1,
Static Function,"cvtRational",16,0,16,3,4,0,0,1,2,0,5,5,2,0,3,2,2,2,1,1,0,1,0
Static Function,"dtoieee",39,0,39,4,14,0,0,2,13,1,24,17,3,0,14,6,6,6,1,4,0,1,0
File,"dummy.c_libport_dummy_function.c",5,,5,1,1,0,0,,,,1,2,1,0,1,,,,,,,0,
Static Function,"dump",98,0,94,14,7,2,3,1,28,1,39,25,14,1,10,8,8,8,1,2,0,2,0
Static Function,"dump_buffer",25,0,25,7,3,0,0,2,2,0,14,10,6,0,4,2,2,2,1,1,0,1,0
Static Function,"dump_byte",31,1,31,7,11,0,0,3,5,1,15,19,7,0,14,7,7,7,4,4,4,2,4
Static Function,"dump_data",36,0,36,7,7,0,0,2,4,1,19,15,7,0,8,4,4,4,4,4,4,2,4
Static Function,"dump_info",12,0,12,3,0,0,0,0,2,0,6,3,2,0,1,2,2,2,1,0,0,1,0
Static Function,"dump_long",33,0,33,7,12,0,0,3,6,1,16,20,7,0,15,7,7,7,4,4,4,3,4
Static Function,"dump_short",33,0,33,7,12,0,0,3,6,1,16,20,7,0,15,7,7,7,4,4,4,3,4
Static Function,"dump_wide",33,0,33,7,12,0,0,3,6,1,16,20,7,0,15,7,7,7,4,4,4,3,4
Static Function,"emitFont",17,0,17,2,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"extractContigSamples16bits",76,0,76,5,8,0,0,2,9,1,40,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamples24bits",80,0,80,5,8,0,0,2,9,1,44,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamples32bits",91,0,91,5,8,0,0,2,9,1,51,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamples8bits",68,0,68,5,8,0,0,2,9,1,36,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamplesBytes",57,0,57,6,5,0,0,2,9,1,27,12,5,0,7,5,5,5,1,2,0,1,0
Static Function,"extractContigSamplesShifted16bits",76,1,76,6,8,0,0,2,9,1,40,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamplesShifted24bits",83,1,83,6,8,0,0,2,9,1,45,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamplesShifted32bits",94,1,94,6,8,0,0,2,9,1,52,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamplesShifted8bits",71,1,71,6,8,0,0,2,9,1,37,12,3,0,9,5,5,5,1,1,0,1,0
Static Function,"extractContigSamplesToBuffer",70,0,70,12,8,0,0,1,6,1,33,19,12,0,7,4,4,4,1,2,0,2,0
Static Function,"extractContigSamplesToTileBuffer",69,0,69,12,8,0,0,1,6,1,32,19,12,0,7,4,4,4,1,2,0,2,0
Static Function,"extractImageSection",209,0,89,4,3,83,40,1,2,0,116,7,5,0,2,2,2,2,1,1,0,1,0
Function,"fax2ps",22,0,22,7,2,0,0,0,2,0,10,7,6,0,1,2,2,2,1,1,0,1,0
File,"fax2ps.c_emitFont.c",17,,17,2,0,0,0,,,,0,2,2,0,0,,,,,,,0,
File,"fax2ps.c_fax2ps.c",22,,22,7,2,0,0,,,,10,8,7,0,1,,,,,,,1,
File,"fax2ps.c_findPage.c",11,,11,4,2,0,0,,,,5,6,4,1,1,,,,,,,1,
File,"fax2ps.c_main.c",88,,81,24,36,2,5,,,,51,67,26,9,32,,,,,,,3,
File,"fax2ps.c_pcompar.c",7,,7,3,3,0,0,,,,3,4,3,0,1,,,,,,,0,
File,"fax2ps.c_printTIF.c",71,,68,12,22,1,2,,,,47,39,15,0,24,,,,,,,1,
File,"fax2ps.c_printruns.c",77,,77,18,10,0,0,,,,39,15,13,0,2,,,,,,,0,
File,"fax2ps.c_usage.c",11,,11,6,1,0,0,,,,8,8,7,0,1,,,,,,,0,
File,"fax2tiff.c_copyFaxFile.c",61,,61,10,3,0,0,,,,37,14,10,0,4,,,,,,,1,
File,"fax2tiff.c_main.c",251,,247,40,75,1,3,,,,163,157,45,31,83,,,,,,,3,
File,"fax2tiff.c_usage.c",11,,11,6,0,0,0,,,,8,7,7,0,0,,,,,,,0,
Static Function,"find0span",45,1,45,3,5,0,0,1,8,1,24,9,2,1,6,4,4,4,1,1,0,1,0
Static Function,"find1span",45,1,45,3,5,0,0,1,8,1,24,9,2,1,6,4,4,4,1,1,0,1,0
Function,"findPage",11,0,11,4,2,0,0,1,2,0,5,5,3,1,1,2,2,2,1,1,0,1,0
Function,"formatIPTC",114,0,114,24,4,0,0,1,1,0,54,19,16,0,3,1,1,1,1,0,0,0,0
Static Function,"fpDiff",37,0,33,8,4,1,3,1,4,1,25,13,8,0,7,4,4,4,3,2,2,1,2
Static Function,"fsdither",85,0,85,18,15,0,0,3,4,1,65,40,26,0,14,3,3,6,3,4,4,1,4
Static Function,"getCropOffsets",187,0,187,6,9,0,0,2,14,1,103,21,9,1,11,7,7,7,6,8,8,2,8
Static Function,"get_histogram",50,0,50,10,3,0,0,2,2,0,33,15,12,0,3,2,2,2,1,1,0,1,0
Static Function,"get_page_geometry",20,1,20,3,3,0,0,2,2,0,13,6,3,0,5,2,2,2,1,0,0,1,0
Function,"getopt",58,17,58,4,11,0,0,1,27,1,28,19,3,3,13,10,10,10,6,11,8,3,8
File,"getopt.c_getopt.c",58,,58,5,11,0,0,,,,28,21,5,3,13,,,,,,,3,
Static Function,"gtStripContig",31,0,31,8,4,0,0,2,2,0,23,13,9,0,4,2,2,2,1,1,0,1,0
Static Function,"gtStripSeparate",50,0,50,12,9,0,0,3,3,0,34,25,16,0,9,3,3,3,1,1,0,1,0
Static Function,"gtTileContig",36,0,36,6,4,0,0,2,2,0,26,10,6,0,4,2,2,2,1,1,0,1,0
Static Function,"gtTileSeparate",55,0,55,13,10,0,0,3,3,0,41,23,13,0,10,3,3,3,1,1,0,1,0
Static Function,"guessSize",68,0,68,14,12,0,0,1,6,1,40,26,15,0,11,6,6,6,6,5,5,2,5
Static Function,"horAcc16",21,1,21,5,8,0,0,1,3,0,10,11,5,0,6,4,4,4,1,1,0,2,0
Static Function,"horAcc32",21,1,21,5,8,0,0,1,3,0,10,11,5,0,6,4,4,4,1,1,0,2,0
Static Function,"horAcc8",51,1,51,12,35,0,0,1,7,1,31,38,12,0,26,8,8,8,1,3,0,3,0
Static Function,"horDiff16",23,1,23,6,6,0,0,1,3,0,12,10,5,0,5,4,4,4,1,1,0,2,0
Static Function,"horDiff32",23,1,23,6,6,0,0,1,3,0,12,10,5,0,5,4,4,4,1,1,0,2,0
Static Function,"horDiff8",47,1,47,15,26,0,0,1,5,1,44,51,19,0,32,7,7,7,1,3,0,3,0
Static Function,"horizontalAccumulate11",43,2,43,3,11,0,0,0,7,1,38,16,6,0,10,7,7,7,1,2,0,3,0
Static Function,"horizontalAccumulate12",63,2,63,6,11,0,0,0,7,1,48,21,11,0,10,7,7,7,1,2,0,3,0
Static Function,"horizontalAccumulate16",46,2,46,4,11,0,0,0,7,1,31,16,6,0,10,7,7,7,1,2,0,3,0
Static Function,"horizontalAccumulate8",46,2,46,4,13,0,0,0,7,1,31,18,6,0,12,7,7,7,1,2,0,3,0
Static Function,"horizontalAccumulate8abgr",63,2,63,5,29,0,0,1,7,1,48,38,10,0,28,7,7,7,1,2,0,3,0
Static Function,"horizontalAccumulateF",61,2,61,5,27,0,0,1,7,1,46,36,10,0,26,7,7,7,1,2,0,3,0
Static Function,"horizontalDifference16",44,3,44,5,27,0,0,2,7,1,44,48,11,0,37,7,7,7,1,2,0,3,0
Static Function,"horizontalDifferenceF",51,2,50,3,13,0,1,0,7,1,45,14,2,0,12,7,7,7,1,2,0,3,0
Static Function,"ieeetod",36,0,36,4,15,0,0,3,6,1,19,18,5,0,13,5,5,5,4,4,4,2,4
Static Function,"initCropMasks",40,0,40,2,0,0,0,0,1,0,36,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"initDumpOptions",11,0,11,1,0,0,0,0,1,0,8,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"initImage",45,0,42,8,4,1,2,2,13,1,24,15,7,0,8,6,6,6,1,1,0,2,0
Static Function,"initImageData",16,0,16,1,0,0,0,0,1,0,12,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"initPageSetup",33,0,33,3,0,0,0,0,1,0,26,4,4,0,0,1,1,1,1,0,0,0,0
Static Function,"invertImage",81,1,81,4,9,0,0,2,4,1,65,17,6,0,11,4,4,4,4,3,3,1,3
File,"iptcutil.c_chstore.c",24,,24,4,4,0,0,,,,10,9,4,1,4,,,,,,,2,
File,"iptcutil.c_convertHTMLcodes.c",41,,41,0,0,0,0,,,,15,0,0,0,0,,,,,,,0,
File,"iptcutil.c_formatIPTC.c",115,,115,28,4,0,0,,,,54,24,21,0,3,,,,,,,0,
File,"iptcutil.c_formatString.c",31,,23,0,0,6,2,,,,16,0,0,0,0,,,,,,,0,
File,"iptcutil.c_main.c",175,,168,47,37,4,5,,,,75,73,37,2,36,,,,,,,4,
File,"iptcutil.c_sindex.c",8,,8,2,4,0,0,,,,5,6,2,0,6,,,,,,,2,
File,"iptcutil.c_super_fgets.c",40,,40,13,16,0,0,,,,22,29,10,1,19,,,,,,,3,
File,"iptcutil.c_tokenizer.c",114,,114,7,17,0,0,,,,48,25,7,2,17,,,,,,,3,
Static Function,"isCCITTCompression",10,0,10,2,0,0,0,1,1,0,3,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"largest_box",13,0,13,3,0,0,0,1,1,0,8,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"leof",8,1,8,1,3,0,0,1,2,0,3,3,0,0,3,2,2,2,1,0,0,1,0
Function,"lfind",11,4,11,3,4,0,0,1,3,0,6,6,2,0,6,3,3,3,3,2,2,2,2
File,"lfind.c_lfind.c",11,,11,3,4,0,0,,,,6,7,3,0,6,,,,,,,2,
Function,"libport_dummy_function",5,0,5,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
Static Function,"lineSubtractFn",9,1,9,0,4,0,0,1,4,1,4,7,0,0,7,4,2,4,1,6,0,1,0
File,"listtif.c_main.c",18,,17,8,7,0,1,,,,13,16,9,0,7,,,,,,,1,
File,"long_tag.c_main.c",78,,78,10,19,0,0,,,,44,42,11,1,30,,,,,,,1,
Function,"lseek",24,1,24,4,5,0,0,1,2,0,9,8,4,0,4,1,1,1,1,0,0,1,0
Function,"main",92,4,92,19,48,0,0,7,306,2,49,82,20,12,51,32,11,32,15,71,68,3,67
Function,"main",137,2,133,13,76,2,2,6,66568,5,123,92,13,1,110,21,20,21,1,5,0,2,0
Function,"main",87,2,87,5,13,0,0,1,256,2,42,26,5,1,20,9,9,9,9,16,16,1,16
Function,"main",160,4,158,25,83,0,2,7,564,3,109,130,26,16,91,42,23,42,35,305,304,4,301
Function,"main",251,4,247,40,75,1,3,5,14280,4,163,156,44,31,83,45,14,45,3,498,3,3,1
Function,"main",99,4,99,19,50,0,0,7,306,2,50,84,20,12,53,32,11,32,15,71,68,3,67
Function,"main",48,3,48,12,17,0,0,3,36,2,26,33,12,3,18,9,6,9,3,8,2,2,2
Function,"main",93,2,93,21,32,0,0,6,22,1,58,55,22,0,33,12,12,14,11,10,10,1,10
Function,"main",17,2,17,6,6,0,0,2,4,1,13,13,6,0,7,3,3,3,1,2,0,1,0
Function,"main",62,4,60,16,35,0,2,11,52,2,32,50,15,7,30,15,11,16,1,17,0,3,0
Function,"main",151,4,150,26,33,0,1,7,160,2,97,68,28,5,36,18,14,18,6,17,5,3,5
Function,"main",97,0,97,12,20,0,0,1,33025,5,52,49,12,1,36,18,18,18,18,40,40,1,40
Function,"main",63,3,61,11,16,0,2,2,13,1,44,31,10,5,16,9,5,9,8,18,18,2,18
Function,"main",13,0,13,4,9,0,0,3,1,0,9,11,3,0,8,1,1,1,1,0,0,0,0
Function,"main",189,4,184,32,44,1,4,9,14140,4,108,82,34,1,49,24,21,24,13,19,16,3,13
Function,"main",174,2,168,43,36,4,4,5,15,1,75,68,32,2,36,11,8,12,10,38,38,4,38
Function,"main",88,3,81,22,36,2,5,7,110,2,51,64,23,9,32,17,9,17,3,41,3,3,3
Function,"main",82,2,82,29,37,0,0,9,144,2,55,74,28,9,37,17,8,17,4,48,3,2,3
Function,"main",222,2,222,32,48,0,0,8,218,2,116,89,34,1,56,25,25,29,18,54,52,6,50
Function,"main",78,2,78,10,19,0,0,1,2305,3,44,41,10,1,30,14,14,14,14,32,32,1,32
Function,"main",14,0,14,5,4,0,0,2,2,0,10,10,5,0,5,2,2,2,1,2,0,1,0
Function,"main",143,4,140,25,28,0,3,5,126,2,95,60,25,3,32,16,12,16,6,16,5,3,5
Function,"main",193,4,178,30,34,7,8,6,396,3,116,75,32,1,44,22,20,22,13,22,18,3,18
Function,"main",153,4,149,29,27,0,4,5,126,2,98,65,30,4,31,16,11,16,6,20,5,3,5
Function,"main",95,4,93,19,28,0,2,6,100,2,59,51,18,4,29,15,11,15,5,16,4,3,4
Function,"main",206,2,206,11,44,0,0,5,480,3,155,60,16,3,43,14,8,14,1,19,0,2,0
Function,"main",135,0,135,18,33,0,0,2,67108865,8,76,75,18,1,56,28,28,28,28,53,53,1,53
Function,"main",79,0,79,33,14,0,0,13,16,1,54,51,34,0,17,5,5,5,1,0,0,1,0
Function,"main",47,1,47,4,8,0,0,4,8,1,30,13,5,0,14,5,5,5,1,0,0,3,0
Function,"main",68,2,65,10,35,1,2,4,29,1,31,36,9,0,27,9,9,10,8,11,11,2,11
Function,"main",80,2,80,10,30,0,0,5,32,2,60,42,15,0,27,7,5,7,1,8,0,1,0
Function,"main",237,4,237,26,44,0,0,4,170,2,132,82,26,11,45,22,9,22,19,107,107,3,107
Function,"main",39,1,39,7,5,0,0,2,3,0,38,12,6,0,6,3,3,3,3,2,2,1,2
Function,"main",33,1,33,14,6,0,0,2,5,1,18,22,17,0,5,5,5,5,1,3,0,3,0
Function,"main",242,2,240,49,27,0,2,3,76,2,117,78,56,1,21,11,11,11,5,11,10,3,9
Function,"main",45,2,45,10,15,0,0,3,10,1,29,26,10,3,13,6,4,6,1,6,0,2,0
Function,"main",85,0,85,11,16,0,0,1,1537,3,44,38,11,1,26,13,13,13,13,31,31,1,31
Function,"main",19,0,19,4,12,0,0,3,3,0,15,16,5,0,15,3,3,3,1,0,0,2,0
File,"maketif.c_SetUpTIFFDirectory.c",17,,17,4,2,0,0,,,,13,4,4,0,0,,,,,,,0,
File,"maketif.c_WriteImage.c",10,,10,6,0,0,0,,,,6,6,6,0,0,,,,,,,0,
File,"maketif.c_main.c",15,,14,7,5,0,1,,,,10,13,8,0,5,,,,,,,1,
Static Function,"map_colortable",40,0,40,6,0,0,0,0,1,0,26,11,11,0,0,1,1,1,1,0,0,0,0
File,"mfs_file.c_extend_mem_file.c",14,,14,0,0,0,0,,,,6,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mem_init.c",12,,12,0,0,0,0,,,,7,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_close.c",16,,16,0,0,0,0,,,,6,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_lseek.c",63,,63,0,0,0,0,,,,28,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_map.c",17,,17,0,0,0,0,,,,7,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_open.c",97,,97,0,0,0,0,,,,38,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_read.c",21,,21,0,0,0,0,,,,8,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_size.c",13,,13,0,0,0,0,,,,5,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_unmap.c",5,,5,0,0,0,0,,,,1,0,0,0,0,,,,,,,0,
File,"mfs_file.c_mfs_write.c",32,,32,0,0,0,0,,,,15,0,0,0,0,,,,,,,0,
Static Function,"mirrorImage",106,1,106,14,2,0,0,1,1,0,59,15,13,0,2,1,1,1,1,0,0,0,0
File,"mkg3states.c_FillTable.c",18,,18,6,1,0,0,,,,12,7,7,0,0,,,,,,,0,
File,"mkg3states.c_WriteTable.c",32,,32,4,14,0,0,,,,18,15,4,0,15,,,,,,,3,
File,"mkg3states.c_main.c",63,,61,11,16,0,2,,,,44,32,11,5,16,,,,,,,2,
File,"mkspans.c_main.c",20,,20,5,12,0,0,,,,15,18,7,0,15,,,,,,,2,
Static Function,"msdosErrorHandler",8,0,8,3,0,0,0,0,1,0,3,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"msdosWarningHandler",9,0,9,3,0,0,0,0,1,0,4,2,2,0,0,1,1,1,1,0,0,0,0
Static Function,"multiply_ms",8,2,8,2,4,0,0,1,2,0,3,4,1,0,3,2,2,3,1,0,0,1,0
Static Function,"multiply_ms",7,2,7,1,3,0,0,1,2,0,2,3,0,0,3,2,2,2,1,1,0,1,0
Static Function,"nextImage",14,0,14,3,2,0,0,1,2,0,6,4,2,0,2,2,2,2,1,1,0,1,0
Function,"open",31,4,31,4,5,0,0,1,4,1,11,9,3,0,6,2,2,2,1,0,0,1,0
Static Function,"ourc2pstr",6,1,6,3,3,0,0,3,1,0,3,4,2,0,3,1,1,1,1,0,0,0,0
File,"pal2rgb.c_checkcmap.c",9,,9,2,4,0,0,,,,3,6,2,0,4,,,,,,,2,
File,"pal2rgb.c_cpTag.c",54,,54,10,0,0,0,,,,27,11,11,0,0,,,,,,,0,
File,"pal2rgb.c_cpTags.c",7,,7,3,0,0,0,,,,4,4,4,0,0,,,,,,,0,
File,"pal2rgb.c_main.c",151,,150,26,33,0,1,,,,97,69,29,5,36,,,,,,,3,
File,"pal2rgb.c_processCompressOptions.c",34,,34,9,17,0,0,,,,16,26,10,4,15,,,,,,,3,
File,"pal2rgb.c_usage.c",11,,11,6,1,0,0,,,,8,8,7,0,1,,,,,,,0,
Static Function,"pcompar",7,2,7,3,3,0,0,1,1,0,3,3,2,0,1,1,1,1,1,0,0,0,0
Static Function,"photoArg",26,0,26,1,0,0,0,1,1,0,11,0,0,0,0,1,1,1,1,0,0,0,0
Static Function,"pickCopyFunc",99,0,93,7,3,0,6,1,10,1,38,10,6,0,4,5,5,5,1,2,0,2,0
File,"ppm2tiff.c_BadPPM.c",6,,6,3,1,0,0,,,,2,4,3,0,1,,,,,,,0,
File,"ppm2tiff.c_main.c",189,,184,34,44,1,4,,,,108,85,37,1,49,,,,,,,3,
File,"ppm2tiff.c_multiply_ms.c",8,,8,2,4,0,0,,,,3,5,2,0,3,,,,,,,1,
File,"ppm2tiff.c_processCompressOptions.c",39,,39,10,20,0,0,,,,19,30,11,4,18,,,,,,,3,
File,"ppm2tiff.c_processG3Options.c",18,,18,4,9,0,0,,,,7,14,4,3,7,,,,,,,3,
File,"ppm2tiff.c_usage.c",11,,11,6,1,0,0,,,,8,8,7,0,1,,,,,,,0,
Static Function,"prevImage",14,0,14,3,2,0,0,1,2,0,6,4,2,0,2,2,2,2,1,1,0,1,0
Function,"printTIF",71,0,68,11,22,1,2,3,9,1,47,37,13,0,24,5,5,5,1,1,0,1,0
Static Function,"printruns",77,1,77,17,10,0,0,1,1,0,39,10,8,0,2,1,1,1,1,0,0,0,0
Static Function,"processCompressOptions",26,1,26,7,12,0,0,5,7,1,13,18,6,3,11,7,7,7,7,12,12,1,12
Static Function,"processCompressOptions",39,1,39,9,20,0,0,7,11,1,19,27,8,4,18,11,11,11,8,16,14,3,14
Static Function,"processCompressOptions",56,1,56,7,11,0,0,4,8,1,21,16,6,0,10,8,8,8,8,14,14,1,14
Static Function,"processCompressOptions",34,1,34,6,17,0,0,6,9,1,16,21,5,4,15,9,9,9,6,12,10,3,10
Static Function,"processCompressOptions",34,1,34,8,17,0,0,6,9,1,16,23,7,4,15,9,9,9,6,12,10,3,10
Static Function,"processCompressOptions",21,1,21,6,9,0,0,4,5,1,10,13,5,2,8,5,5,5,5,8,8,1,8
Static Function,"processCompressOptions",34,1,34,8,17,0,0,6,9,1,16,23,7,4,15,9,9,9,6,12,10,3,10
Static Function,"processCompressOptions",34,1,34,8,17,0,0,6,9,1,16,23,7,4,15,9,9,9,6,12,10,3,10
Static Function,"processCompressOptions",44,1,44,9,24,0,0,8,14,1,22,30,8,2,22,14,14,14,11,22,20,3,20
Static Function,"processCropSelections",207,0,207,18,12,0,0,2,65,2,81,38,19,2,17,12,12,12,8,13,11,4,11
Static Function,"processG3Options",19,1,19,3,9,0,0,3,5,1,7,12,2,3,7,6,6,6,1,3,0,3,0
Static Function,"processG3Options",17,1,17,3,9,0,0,3,5,1,6,12,2,3,7,6,6,6,1,3,0,3,0
Static Function,"processG3Options",19,1,19,3,9,0,0,3,5,1,7,12,2,3,7,6,6,6,1,3,0,3,0
Static Function,"processG3Options",18,1,18,3,9,0,0,3,5,1,7,12,2,3,7,6,6,6,1,3,0,3,0
Static Function,"processZIPOptions",15,1,15,3,8,0,0,3,4,1,5,10,2,2,6,5,5,5,1,2,0,3,0
Static Function,"putspan",34,0,25,9,1,3,6,0,2,0,20,10,9,0,1,2,2,2,1,0,0,1,0
Static Function,"quant",26,0,26,9,2,0,0,1,1,0,20,15,13,0,2,1,1,1,1,0,0,0,0
Static Function,"quant_fsdither",95,0,95,19,4,0,0,1,1,0,71,37,33,0,4,1,1,1,1,0,0,0,0
File,"ras2tif.c_usage.c",5,,5,2,0,0,0,,,,1,2,2,0,0,,,,,,,0,
File,"ras2tiff.c_main.c",193,,178,31,34,7,8,,,,116,77,34,1,44,,,,,,,3,
File,"ras2tiff.c_processCompressOptions.c",34,,34,9,17,0,0,,,,16,26,10,4,15,,,,,,,3,
File,"ras2tiff.c_usage.c",11,,11,6,1,0,0,,,,8,8,7,0,1,,,,,,,0,
Static Function,"raster_draw",5,0,5,2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"raster_keys",44,1,44,6,27,0,0,3,9,1,26,39,5,7,27,11,2,11,1,28,0,1,0
Static Function,"raster_reshape",12,2,12,8,3,0,0,2,1,0,7,9,7,0,2,2,2,2,1,0,0,0,0
Static Function,"raster_special",48,1,48,11,23,0,0,5,4,1,24,35,10,0,25,6,6,6,1,1,0,3,0
File,"raw2tiff.c_correlation.c",87,,87,3,2,0,0,,,,72,10,9,0,1,,,,,,,0,
File,"raw2tiff.c_guessSize.c",68,,68,15,12,0,0,,,,40,29,18,0,11,,,,,,,2,
File,"raw2tiff.c_main.c",237,,237,28,44,0,0,,,,132,85,29,11,45,,,,,,,3,
File,"raw2tiff.c_processCompressOptions.c",34,,34,9,17,0,0,,,,16,26,10,4,15,,,,,,,3,
File,"raw2tiff.c_swapBytesInScanline.c",22,,22,4,0,0,0,,,,7,4,4,0,0,,,,,,,0,
File,"raw2tiff.c_usage.c",11,,11,6,1,0,0,,,,8,8,7,0,1,,,,,,,0,
File,"raw_decode.c_check_cluster.c",21,,21,5,5,0,0,,,,7,8,5,0,3,,,,,,,1,
File,"raw_decode.c_main.c",93,,93,27,32,0,0,,,,58,62,29,0,33,,,,,,,1,
Function,"read",4,0,4,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
Static Function,"readSeparateStripsIntoBuffer",160,0,156,23,8,2,2,2,5,1,83,35,27,0,8,4,4,4,1,2,0,1,0
Function,"read_image_striped",71,0,71,11,13,0,0,1,1024,3,28,32,8,2,22,11,11,11,11,20,20,1,20
Function,"read_strips",38,0,38,9,5,0,0,1,3,0,21,14,9,0,5,3,3,3,3,2,2,1,2
Static Function,"reverseSamples16bits",66,0,66,6,7,0,0,2,3,0,39,10,4,0,6,3,3,3,1,1,0,1,0
Static Function,"reverseSamples24bits",71,0,71,6,8,0,0,2,3,0,44,11,4,0,7,3,3,3,1,1,0,1,0
Static Function,"reverseSamples32bits",82,0,82,6,8,0,0,2,3,0,51,11,4,0,7,3,3,3,1,1,0,1,0
Static Function,"reverseSamples8bits",57,0,57,6,7,0,0,2,3,0,34,10,4,0,6,3,3,3,1,1,0,1,0
